audio_path,客語漢字,客語拼音
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_135.wav,今年客家桐花祭對四月初十開始到五月二十四為止,gim33 ngien113 kag21 ga33 tung113 fa33 zi53 dui53 si53 ngied54 cu33 shib54 koi33 chi31 do53 ng31 ngied54 ngi53 shib54 si53 vui113 zhi31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_136.wav,今晡係拜幾今晡係拜四店項有買一送一个活動,gim33 bi35 he33 bai53 gi31 gim33 bi35 he33 bai53 si53 diam53 hong33 rhiu33 mai33 rhid21 sung53 rhid21 gai33 fad54 tung53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_137.wav,你同𠊎看下今晡係拜幾今晡係拜六,hn113 tung113 ngai113 kon53 ha53 gim33 bi35 he33 bai53 gi31 gim33 bi35 he33 bai53 liug21
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_139.wav,上禮拜二歸日落雨,shong53 li33 bai53 ngi53 gui33 ngid21 log54 rhi31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_140.wav,拜三佢請假你代理一下好無,bai53 sam33 gi113 ciang31 ga31 hn113 toi53 li33 rhid21 ha53 ho31 mo113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_141.wav,𠊎無戴時錶毋知這下幾多點這滿係十點,ngai113 mo113 dai53 shi113 biau31 m113 di33 lia31 ha53 gid21 do33 diam31 lia31 man35 he33 shib54 diam31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_142.wav,你天光愛坐幾多點个火車𠊎愛坐七點个火車,hn113 tien33 gong35 oi33 co33 gid21 do33 diam31 gai33 fo31 cha33 ngai113 oi33 co33 cid21 diam31 gai33 fo31 cha33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_143.wav,今晡九點愛開會哦請𢯭手準備資料,gim33 bu35 giu31 diam31 oi33 koi33 fui53 o33 ciang31 ten53 shiu31 zhun31 pi53 zii33 liau53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_144.wav,一點好食飯咧食飯前愛先洗手食飯後愛湯嘴,rhid21 diam31 ho31 shid54 pon53 le33 shid54 pon53 cien113 oi33 sien33 se31 shiu31 shid54 pon53 heu53 oi33 tong33 zhoi53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_145.wav,超過三點還吂到斯算慢到咧,cheu33 go53 sam33 diam31 han113 mang113 do53 sii33 son53 man53 do53 le33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_146.wav,𠊎逐日兩點愛看電視新聞毋好緊看電視目珠會看壞撇,ngai113 dag21 ngid21 liong31 diam31 oi33 kon53 tien53 shi53 sin33 vun113 m113 ho31 gin31 kon53 tien53 shi53 mug21 zhu33 voi33 kon53 fai53 ped21
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_147.wav,天時轉好咧你等加有閒無五點共下來去運動,tien33 shi113 zhon31 ho31 le33 hn113 den31 ga33 rhiu33 han113 mo113 ng31 diam31 kiung53 ha53 loi113 ki33 rhun53 tung53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_148.wav,這下幾多點咧八點大家共下來去打鬥四,lia31 ha53 gid21 do33 diam31 le33 bad21 diam31 tai53 ga33 kiung53 ha53 loi113 ki33 da31 deu53 si53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_150.wav,為着赴十二點看電視佢划飯划當遽,vui113 do31 fu53 shib54 ngi53 diam31 kon53 tien53 shi53 gi113 pa33 pon53 pa33 dong33 giag21
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_151.wav,失禮哦請你天光十一點正過打電話來掛號,shid21 li33 o33 ciang31 hn113 tien33 gong35 shib54 rhid21 diam31 zhang33 go53 da31 tien53 fa53 loi113 gua53 ho53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_153.wav,一百空一年度客語認證正式開始報名哩喲,rhid21 bag21 kung53 rhid21 ngien113 tu53 kag21 ngi33 ngin53 zhin53 zhin53 shid21 koi33 chi31 bo53 miang113 li33*io33 lio33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_154.wav,小姐先生𠊎愛點菜𠊎愛點八號餐,siau31 zi31 sin33 sen33 ngai113 oi33 diam31 coi53 ngai113 oi33 diam31 bad21 ho53 con33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_155.wav,你愛辦个業務在四樓𠊎同你𢯭手搤電梯,hn113 oi33 pan53 gai33 ngiab54 mu53 to33 si53 leu113 ngai113 tung113 hn113 ten53 shiu31 ed21 tien53 toi33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_156.wav,請對九號櫃檯脣項个樓梯行往上斯在二樓,ciang31 dui53 giu31 ho53 kui53 toi113 shun113 hong33 gai33 leu113 toi33 hang113 gong33 shong33 sii33 to33 ngi53 leu113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_157.wav,門診間在三樓你坐電扶梯上去門診間斯在若左手片,mun113 zhin31 gien33 to33 sam33 leu113 hn113 co33 tien53 fu113 toi33 shong33 ki53 mun113 zhin31 gien33 sii33 to33 ngia33 zo31 shiu31 pien31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_158.wav,九十六路公車來咧遽遽上車,giu31 shib54 liug21 lu53 gung33 cha33 loi113 le33 giag21 giag21 shong53 cha33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_159.wav,若屋下个門牌係幾多號吾屋下个門牌係九十七號,ngia33 vug21 ka33 gai33 mun113 pai113 he53 gid21 do33 ho53 nga33 vug21 ka33 gai33 mun113 pai113 he53 giu31 shib54 cid21 ho53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_160.wav,老弟自溜都當聽話佢正考着二十八分爺哀當失望,lo31 te33 cii53 liu53 do33 dong33 ten33 fa53 gi113 zhang33 kau31 do31 ngi53 shib54 bad21 fun33 rha113 oi33 dong33 shid21 mong53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_161.wav,請問你幾多號𠊎係二十一號,ciang31 mun53 hn113 gid21 do33 ho53 ngai113 he33 ngi53 shib54 rhid21 ho53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_162.wav,一斤正四十九箍忒等價數當實在較便宜兜好無,rhid21 gin33 zhang53 si53 shib54 giu31 kieu33 ted21 nen35 ga53 sii53 dong33 shid54 cai53 ka33 pien113 ngi113 deu33 ho31 mo113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_163.wav,佢在路項拈着五十五箍,gi113 to33 lu53 hong33 ngiam33 do31 ng31 shib54 ng31 kieu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_164.wav,這西瓜幾多錢三十八箍,lia31 si33 gua33 gid21 do33 cien113 sam33 shib54 bad21 kieu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_165.wav,你掛个係五十六號愛先同你收掛號費六百箍,hn113 gua53 gai33 he53 ng31 shib54 liug21 ho53 oi33 sien33 tung113 hn113 shiu33 gua53 ho53 fui53 liug21 bag21 kieu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_166.wav,請你去藥局領藥若个號碼係四十四號勞瀝請慢行,ciang31 hn113 ki53 rhog54 kiug54 liang33 rhog54 ngia33 gai33 ho53 ma33 he53 si53 shib54 si53 ho53 lo113 lad54 ciang31 man53 hang113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_167.wav,你係七十七號等加喊着若號碼正請你去櫃台辦理,hn113 he53 cid21 shib54 cid21 ho53 den31 ga33 hem33 do31 ngia33 ho53 ma33 zhang33 ciang31 hn113 ki33 kui53 toi113 pan53 li33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_168.wav,這索幾長六十七公尺這菜仰脣賣一抓六十九箍,lia31 sog21 gid21 chong113 liug21 shib54 cid21 gung33 chag21 lia31 coi53 ngiong31 shun113 mai53 rhid21 za33 liug21 shib54 giu31 kieu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_169.wav,檢查報告大約愛等三十七分鐘請你先坐一下,giam31 ca113 bo53 go53 tai53 rhog21 oi33 den31 sam33 shib54 cid21 fun33 zhung33 ciang31 hn113 sien33 co33 rhid21 ha53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_170.wav,司機先生𠊎愛趕時間三十一分鐘會到無,sii33 gi33 sin33 sen33 ngai113 oi33 guan31 shi113 gien33 sam33 shib54 rhid21 fun33 zhung33 voi33 do53 mo113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_171.wav,好䟘床咧遽遽去洗面鑪牙齒還愛幾久過八分鐘,ho31 hong53 cong113 le33 giag21 giag21 ki33 se31 mien53 lu53 nga113 chi31 han113 oi33 gid21 giu31 go53 bad21 fun33 zhung33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_172.wav,佢這擺買火車票買撇九百箍,gi113 lia31 bai31 mai33 fo31 cha33 piau53 mai33 ped21 giu31 bag21 kieu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_173.wav,這隻幾多錢這隻四千八百箍,lia31 zhag21 gid21 do33 cien113 lia31 zhag21 si53 cien33 bad21 bag21 kieu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_174.wav,佢去遶百貨公司刷卡買東西用撇五萬箍,gi113 ki33 lau33 bag21 fo53 gung33 sii33 sod21 ka31 mai33 dung33 si33 rhung53 ped21 ng31 van53 kieu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_175.wav,桌項有兩支暖罐紙箱裡肚有四粒球,zog21 hong33 rhiu33 liong31 gi33 non33 guan53 zhi31 siong35 di33 du31 rhiu33 si53 liab54 kiu113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_176.wav,對這項行路去火車頭愛行六分鐘,dui53 lia31 * hong33 liong35 hang113 lu53 ki33 fo31 cha33 teu113 oi33 hang113 liug21 fun33 zhung33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_177.wav,這本書總共有七百頁𠊎算一下總共愛兩百箍,lia31 bun31 shu33 zung31 kiung53 rhiu33 cid21 bag21 rhab54 ngai113 son53 rhid21 ha53 zung31 kiung53 oi33 liong31 bag21 kieu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_178.wav,你幾多歲咧𠊎今年三歲,hn113 gid21 do33 se53 le33 ngai113 gim33 ngien113 sam33 se53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_179.wav,這領衫買撇𠊎八百箍,lia31 liang33 sam33 mai33 ped21 ngai113 bad21 bag21 kieu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_180.wav,頭家雞卵一斤幾多錢雞卵一斤六十二箍,teu113 ga33 gie33 lon31 rhid21 gin33 gid21 do33 cien113 gie33 lon31 rhid21 gin33 liug21 shib54 ngi53 kieu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_181.wav,伸這兜歸下賣你四百箍斯好,chun33 lia31 deu33 gui33 ha53 mai53 hn113 si53 bag21 kieu33 sii33 ho31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_182.wav,𠊎聽講阿美著著五千萬个大獎有影抑無影,ngai113 ten33 gong31 a33 mui33 chog54 do31 ng31 cien33 van53 gai33 tai53 ziong31 rhiu33 rhang31 rha33 mo113 rhang31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_183.wav,桌當久無捽塵灰當賁喊兩個人過去該片𢯭手,zog21 dong33 giu31 mo113 cud54 chin113 foi33 dong33 pun33 hem33 liong31 gai53 ngin113 go53 ki33 gai53 pien31 ten53 shiu31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_184.wav,請問若屋家有幾多人吾屋家總共有六個人,ciang31 mun53 ngia33 vug21 ka33 rhiu33 gid21 do33 ngin113 nga33 vug21 ka33 zung31 kiung53 rhiu33 liug21 gai53 ngin113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_185.wav,𠊎今晡慢到七分鐘分先生罵,ngai113 gim33 bi35 man53 do53 cid21 fun33 zhung33 bun33 sin33 sen33 ma53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_186.wav,佢請假三日分頭家扣月給,gi113 ciang31 ga31 sam33 ngid21 bun33 teu113 ga33 kieu53 ngied54 gib21
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_187.wav,請問到終點還有幾多站還有八站斯會到咧,ciang31 mun53 do53 zhung33 diam31 han113 rhiu33 gid21 do33 zam53 han113 rhiu33 bad21 zam53 sii33 voi33 do53 le33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_188.wav,若倈今年幾多歲吾倈今年九歲還得人惜哦,ngia33 lai53 gim33 ngien113 gid21 do33 se53 nga33 lai53 gim33 ngien113 giu31 se53 han113 ded21 ngin113 siag21 o31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_189.wav,四斤牛眼毋知係忒多抑係忒少,si53 gin33 ngiu113 ngien31 m113 di33 he53 ted21 do33 rha33 he33 ted21 sheu31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_190.wav,頭家請五個細妹來拉生理,teu113 ga33 ciang31 ng31 gai53 se53 moi53 loi113 lai33 sen33 li33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_191.wav,係愛掛號麻煩健保卡分𠊎還過繳兩百箍,he33 oi33 gua53 ho53 ma113 fan113 kien53 bo31 ka31 bun33 ngai113 han113 go53 giau31 liong31 bag21 kieu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_192.wav,三餐食飽飯食藥一日食三擺一擺六粒,sam33 con33 shid54 bau31 pon53 shid54 rhog54 rhid21 ngid21 shid54 sam33 bai31 rhid21 bai31 liug21 liab54
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_193.wav,這兩種藥毋好共下食愛間七點鐘正好食哦,lia31 liong31 zhung31 rhog54 m113 ho31 kiung53 ha53 shid54 oi33 gam53 cid21 diam31 zhung33 zhang33 ho31 shid54 o33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_194.wav,愛注意喔這兩種目藥水請間三點鐘正點,oi33 zhu53 rhi53 o31 lia31 liong31 zhung31 mug21 rhog54 shui31 ciang31 gam53 sam33 diam31 zhung33 zhang33 diam31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_195.wav,你愛尞幾久𠊎愛尞八日因為阿舅愛討餔娘,hn113 oi33 liau53 gid21 giu31 ngai113 oi33 liau53 bad21 ngid21 rhin33 vui53 a33 kiu33 oi33 to31 bu33 ngiong113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_196.wav,吾等有九個人吾等想愛坐偎窗門个位,nga33 nen35 rhiu33 giu31 gai53 ngin113 nga33 nen35 siong31 oi33 co33 va31 cung33 mun113 gai33 vui53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_197.wav,作文題目係𠊎若係有四萬箍想愛做麼个,zog21 vun113 ti113 mug21 he53 ngai113 na33 he33 rhiu33 si53 van53 kieu33 siong31 oi33 zo53 ma31 gai33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_198.wav,夜市肚个牛仔褲一領正賣五百又靚又便宜,rha53 shi53 du31 gai33 ngiu113 zii31 ku53 rhid21 liang33 zhang33 mai53 ng31 bag21 rhiu53 ziang33 rhiu53 pien113 ngi113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_199.wav,𠊎恁久嗽無停你哪時注意着這個問題兩日前,ngai113 an31 giu31 cug54 mo113 tin113 hn113 ne53 shi113 zhu53 rhi53 do31 lia31 gai53 mun53 ti113 liong31 ngid21 cien113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203J2056/DM203J2056_200.wav,檢查好咧六日後正轉來分先生看聽報告,giam31 ca113 ho31 le33 liug21 ngid21 heu53 zhang33 zhon31 loi113 bun33 sin33 sen33 kon53 ten33 bo53 go53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_001.wav,火黏蟲這幾年見到國曆四月中到五月初,fo31 ngiam113 chung113 lia31 gi31 ngien113 gien53 do53 guad21 led54 si53 ngied54 zhung33 do53 ng31 ngied54 cu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_002.wav,係油桐花開个季節,he53 rhiu113 tung113 fa33 koi33 gai33 gui53 zied21
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_003.wav,同時又係𫣆等中部火黏蟲大出个時節,tung113 shi113 rhiu53 he53 en33 nen35 zhung33 pu53 fo31 ngiam113 chung113 tai53 chud21 gai33 shi113 zied21
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_004.wav,苗栗臺中偎山个所在有當多生理人,miau113 lid54 toi113 zhung33 va31 san33 gai33 so31 cai53 rhiu33 dong33 do33 sen33 li33 ngin113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_005.wav,用日時頭賞桐花,rhung53 ngid21 shi113 teu113 shong31 tung113 fa33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_006.wav,暗晡頭探火黏蟲个活動來廣告,am53 bu33 teu113 tam31 fo31 ngiam113 chung113 gai33 fad54 tung53 loi113 gong31 go53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_007.wav,餳來臺灣各地个人客,sia113 loi113 toi113 van113 gog21 ti53 gai33 ngin113 kag21
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_008.wav,在這段時間中部地區个觀光景點日日人尖人,to33 lia31 ton53 shi113 gien33 zhung33 pu53 ti53 ki33 gai33 guan33 gong33 gin31 diam31 ngid21 ngid21 ngin113 ziam33 ngin113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_009.wav,也同這兜生理人个錢袋塞淰淰,rha33 tung113 lia31 deu33 sen33 li33 ngin113 gai33 cien113 toi53 ced21 nem33 nem33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_010.wav,滿山个油桐花開都白蓬蓬正經係當靚个風景,man33 san33 gai33 rhiu113 tung113 fa33 koi33 do33 pag54 pung53 pung53 zhin53 gin33 he53 dong33 ziang33 gai33 fung33 gin31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_011.wav,暗昏了後歸陣个火黏蟲又會帶分人客無共樣个享受,am53 fun33 liau31 heu53 gui33 chin53 gai33 fo31 ngiam113 chung113 rhiu53 voi53 dai53 bun33 ngin113 kag21 mo113 kiung53 rhong53 gai33 hiong31 shiu53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_013.wav,生理人算錢也算去牙哂哂,sen33 li33 ngin113 son53 cien113 rha33 son53 ki53 nga113 si33 si33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_014.wav,火黏蟲對吾等這兜莊下細人來講實在無麼个稀奇,fo31 ngiam113 chung113 dui53 nga33 nen35 lia31 deu33 zong33 ha33 se53 ngin113 loi113 gong31 shid54 cai53 mo113 ma31 gai33 hi33 ki113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_015.wav,斯像春天開花秋天落葉恁自然,sii33 ciong53 chun33 tien33 koi33 fa33 ciu33 tien33 log54 rhab54 an31 cii53 rhen113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_016.wav,記得𠊎做細人該下,gi53 ded21 ngai113 zo53 se53 ngin113 gai53 ha53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_017.wav,熱天食飽夜阿姆還在灶下撿揫,ngied54 tien33 shid54 bau31 rha53 a33 me33 han113 coi33 zo53 ha33 giam31 ciu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_018.wav,阿爹阿奶擎核葵扇在禾埕坐涼打嘴鼓,a33 da33 a33 ne31 kia113 hed54 kui113 shen53 coi33 vo113 chang113 co33 liong113 da31 zhoi53 gu31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_019.wav,阿哥斯會帶緊𠊎同老弟捉火黏蟲搞,a33 go33 sii33 voi53 dai53 gin31 ngai113 tung113 lo31 te33 zog21 fo31 ngiam113 chung113 gau31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_020.wav,該當時个火黏蟲滿哪都係禾埕項斯看得著,gai53 dong33 shi113 gai33 fo31 ngiam113 chung113 man33 ne53 do33 he53 vo113 chang113 hong33 sii33 kon53 ded21 do31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_021.wav,成半下還會飛入屋家肚去在電火下飛來飛去,shang113 ban53 ha53 han113 voi33 bui33 ngib54 vug21 ka33 du31 ki53 to33 tien53 fo31 ha53 bui33 loi113 bui33 ki53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_022.wav,阿哥个先生識講古分厥等聽,a33 go33 gai33 sin33 sen33 shid21 gong31 gu31 bun33 gia33 nen35 ten33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_023.wav,講頭擺有一個細人當想愛讀書,gong31 teu113 bai31 rhiu33 rhid21 gai53 se53 ngin113 dong33 siong31 oi53 tug54 shu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_024.wav,毋過屋家當匱無錢好點燈盞分佢看書,m113 go53 vug21 ka33 dong33 kuai113 mo113 cien113 ho31 diam31 den33 zan31 bun33 gi113 kon53 shu33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_025.wav,佢斯走去捉當多火黏蟲張在細麻紗布袋肚,gi113 sii33 zeu31 ki53 zog21 dong33 do33 fo31 ngiam113 chung113 zhong33 coi33 se53 ma113 sa33 bu53 toi53 du31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_026.wav,用火黏蟲个光來讀書臨尾佢大漢了斯當有成就,rhung53 fo31 ngiam113 chung113 gai33 gong33 loi113 tug54 shu33 lim113 mui33 gi113 tai53 hon53 le33 sii33 dong33 rhiu33 shin113 ciu53
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_027.wav,阿哥也想愛捉火黏蟲來做電火,a33 go33 rha33 siong31 oi33 zog21 fo31 ngiam113 chung113 loi113 zo53 tien53 fo31
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_028.wav,斯湊𠊎同老弟共下去屋背个菜園捉,sii33 ceu53 ngai113 tung113 lo31 te33 kiung53 ha53 ki53 vug21 boi53 gai33 coi53 rhen113 zog21
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_029.wav,屋背暗摸胥疏還有真多吱吱嘎嘎个蟲𧊅噭聲,vug21 boi53 am53 mo33 si33 so33 han113 rhiu33 zhin33 do33 gi53 gi53 ga53 ga53 gai33 chung113 guai31 gieu53 shang33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_030.wav,當得人驚𠊎同老弟揪核阿哥个衫尾,dong33 ded21 ngin113 giang33 ngai113 tung113 lo31 te33 kiu31 hed54 a33 go33 gai33 sam33 mui33
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_031.wav,驚都毋敢敨大氣一步一步耐到菜園,giang33 do33 m113 gam31 teu31 tai53 ki53 rhid21 pu53 rhid21 pu53 ngai53 do33 coi53 rhen113
data/dataset_2/熱身賽_錄製語料_大埔腔_4H/DM203K2001/DM203K2001_032.wav,看著歸菜園做下係𥍉上𥍉下个火黏蟲,kon53 do31 gui33 coi53 rhen113 zo53 ha53 he53 ngiab21 shong33 ngiab21 ha33 gai33 fo31 ngiam113 chung113
